LOJA;DATA;SKU;QTD_ANTIGA;QTDE_AJUSTE;TIPO_AJUSTE
343;19/05/2025;999999992652919;-1;1;AJUSTE CONTAGEM ENTRADA
204;08/05/2025;999999992663677;1;1;AJUSTE CONTAGEM SAIDA
296;02/06/2025;999999992663677;1;1;AJUSTE CONTAGEM SAIDA
301;06/06/2025;999999992663677;1;1;AJUSTE CONTAGEM SAIDA
006;19/05/2025;999999992631852;0;1;AJUSTE CONTAGEM ENTRADA
020;19/05/2025;999999992638148;0;1;AJUSTE CONTAGEM ENTRADA
106;19/05/2025;999999992638235;2;1;AJUSTE CONTAGEM ENTRADA
016;19/05/2025;999999992641164;0;1;AJUSTE CONTAGEM ENTRADA
204;08/05/2025;999999992663680;4;1;AJUSTE CONTAGEM SAIDA
296;20/06/2025;999999992663680;1;1;AJUSTE CONTAGEM SAIDA
301;18/06/2025;999999992663682;4;4;AJUSTE CONTAGEM SAIDA
204;08/05/2025;999999992663682;1;1;AJUSTE CONTAGEM SAIDA
217;13/05/2025;999999992663683;1;1;AJUSTE CONTAGEM SAIDA
028;19/05/2025;999999992645875;0;1;AJUSTE CONTAGEM ENTRADA
296;28/05/2025;999999992663683;1;1;AJUSTE CONTAGEM SAIDA
006;19/05/2025;999999992651903;0;1;AJUSTE CONTAGEM ENTRADA
440;19/05/2025;999999992640036;0;1;AJUSTE CONTAGEM ENTRADA
209;22/05/2025;999999992663684;4;2;AJUSTE CONTAGEM SAIDA
209;19/05/2025;999999992651555;4;1;AJUSTE CONTAGEM ENTRADA
217;14/05/2025;999999992663684;4;1;AJUSTE CONTAGEM SAIDA
217;14/05/2025;999999992663684;3;1;AJUSTE CONTAGEM SAIDA
318;19/05/2025;999999992604562;-1;1;AJUSTE CONTAGEM ENTRADA
217;13/05/2025;999999992663685;2;2;AJUSTE CONTAGEM SAIDA
296;22/05/2025;999999992663685;2;2;AJUSTE CONTAGEM SAIDA
318;19/05/2025;999999992604562;-2;1;AJUSTE CONTAGEM ENTRADA
209;16/05/2025;999999992663685;2;2;AJUSTE CONTAGEM SAIDA
122;19/05/2025;999999992604568;1;1;AJUSTE CONTAGEM ENTRADA
318;19/05/2025;999999992604568;-1;1;AJUSTE CONTAGEM ENTRADA
020;19/05/2025;999999992604570;0;1;AJUSTE CONTAGEM ENTRADA
318;19/05/2025;999999992604570;-1;1;AJUSTE CONTAGEM ENTRADA
217;14/05/2025;999999992663686;2;1;AJUSTE CONTAGEM SAIDA
039;22/05/2025;999999992663703;2;1;AJUSTE CONTAGEM SAIDA
004;19/05/2025;999999992600148;0;1;AJUSTE CONTAGEM ENTRADA
028;19/05/2025;999999992646624;1;1;AJUSTE CONTAGEM ENTRADA
036;14/05/2025;999999992663741;2;1;AJUSTE CONTAGEM SAIDA
034;16/01/2025;999999992604408;1;1;AJUSTE CONTAGEM SAIDA
008;19/05/2025;999999992595783;2;1;AJUSTE CONTAGEM ENTRADA
020;19/05/2025;999999992650608;3;1;AJUSTE CONTAGEM ENTRADA
038;11/01/2025;999999992604415;1;1;AJUSTE CONTAGEM SAIDA
122;19/05/2025;999999992650609;0;1;AJUSTE CONTAGEM ENTRADA
391;29/04/2025;999999992604538;1;1;AJUSTE CONTAGEM SAIDA
067;19/05/2025;999999992648358;0;1;AJUSTE CONTAGEM ENTRADA
020;19/05/2025;999999992664262;0;1;AJUSTE CONTAGEM ENTRADA
440;27/02/2025;999999992604544;-1;1;ENTRADA NO ESTOQUE
122;19/05/2025;999999992664263;3;1;AJUSTE CONTAGEM ENTRADA
422;17/01/2025;999999992604544;1;1;AJUSTE CONTAGEM SAIDA
319;23/04/2025;999999992604545;0;1;ENTRADA NO ESTOQUE
391;29/04/2025;999999992604545;1;1;AJUSTE CONTAGEM SAIDA
430;18/03/2025;999999992604545;1;1;AJUSTE CONTAGEM SAIDA
212;27/01/2025;999999992604545;2;2;SA?DA DO ESTOQUE
026;24/01/2025;999999992604545;1;1;SA?DA DO ESTOQUE
422;17/01/2025;999999992604545;2;2;AJUSTE CONTAGEM SAIDA
020;20/05/2025;999999991585015;0;1;AJUSTE CONTAGEM ENTRADA
367;20/02/2025;999999992604546;1;1;AJUSTE CONTAGEM SAIDA
212;27/01/2025;999999992604546;1;1;SA?DA DO ESTOQUE
422;17/01/2025;999999992604546;2;1;AJUSTE CONTAGEM SAIDA
364;15/04/2025;999999992604547;1;1;AJUSTE CONTAGEM SAIDA
367;20/02/2025;999999992604547;2;2;AJUSTE CONTAGEM SAIDA
422;17/01/2025;999999992604547;2;1;AJUSTE CONTAGEM SAIDA
415;30/01/2025;999999992604548;1;1;AJUSTE CONTAGEM SAIDA
327;10/01/2025;999999992604559;0;1;ENTRADA NO ESTOQUE
327;17/01/2025;999999992604559;1;1;AJUSTE CONTAGEM SAIDA
113;20/05/2025;999999991729298;1;1;AJUSTE CONTAGEM ENTRADA
422;18/06/2025;999999992604560;2;1;AJUSTE CONTAGEM SAIDA
352;20/05/2025;999999991780703;-1;1;AJUSTE CONTAGEM ENTRADA
122;20/05/2025;999999991850991;0;1;AJUSTE CONTAGEM ENTRADA
327;14/04/2025;999999992604560;2;1;AJUSTE CONTAGEM SAIDA
020;20/05/2025;999999991850992;0;1;AJUSTE CONTAGEM ENTRADA
122;20/05/2025;999999991886753;0;1;AJUSTE CONTAGEM ENTRADA
020;20/05/2025;999999991886755;5;1;AJUSTE CONTAGEM ENTRADA
004;20/05/2025;999999992124068;1;1;AJUSTE CONTAGEM ENTRADA
020;20/05/2025;999999992336607;1;1;AJUSTE CONTAGEM ENTRADA
201;22/05/2025;999999992604562;2;2;AJUSTE CONTAGEM SAIDA
122;20/05/2025;999999992336608;2;1;AJUSTE CONTAGEM ENTRADA
214;09/06/2025;999999992604562;2;1;AJUSTE CONTAGEM SAIDA
020;20/05/2025;999999992342884;0;1;AJUSTE CONTAGEM ENTRADA
122;20/05/2025;999999992342886;1;1;AJUSTE CONTAGEM ENTRADA
054;20/05/2025;999999992358001;15;5;AJUSTE CONTAGEM ENTRADA
299;20/05/2025;999999992367216;0;1;AJUSTE CONTAGEM ENTRADA
299;20/05/2025;999999992368470;0;1;AJUSTE CONTAGEM ENTRADA
299;20/05/2025;999999992369308;0;1;AJUSTE CONTAGEM ENTRADA
049;20/05/2025;999999992369489;0;2;AJUSTE CONTAGEM ENTRADA
016;20/05/2025;999999992369489;0;2;AJUSTE CONTAGEM ENTRADA
016;20/05/2025;999999992369495;0;2;AJUSTE CONTAGEM ENTRADA
049;20/05/2025;999999992369495;0;2;AJUSTE CONTAGEM ENTRADA
008;20/05/2025;999999992373313;1;1;AJUSTE CONTAGEM ENTRADA
436;20/05/2025;999999992437288;-1;1;AJUSTE CONTAGEM ENTRADA
436;20/05/2025;999999992437288;-1;1;AJUSTE CONTAGEM ENTRADA
436;20/05/2025;999999992437289;-1;1;AJUSTE CONTAGEM ENTRADA
299;20/05/2025;999999992443014;0;1;AJUSTE CONTAGEM ENTRADA
299;20/05/2025;999999992443087;0;2;AJUSTE CONTAGEM ENTRADA
032;20/05/2025;999999992445781;0;1;AJUSTE CONTAGEM ENTRADA
032;20/05/2025;999999992445782;3;1;AJUSTE CONTAGEM ENTRADA
032;20/05/2025;999999992445782;3;1;AJUSTE CONTAGEM ENTRADA
301;08/04/2025;999999992604566;1;1;AJUSTE CONTAGEM SAIDA
404;20/05/2025;999999992452933;-1;1;AJUSTE CONTAGEM ENTRADA
003;20/05/2025;999999992457193;0;1;AJUSTE CONTAGEM ENTRADA
020;19/05/2025;999999992604568;1;1;AJUSTE CONTAGEM SAIDA
101;20/05/2025;999999992457453;-1;1;AJUSTE CONTAGEM ENTRADA
032;20/05/2025;999999992459603;1;1;AJUSTE CONTAGEM ENTRADA
326;20/05/2025;999999992460822;-1;1;AJUSTE CONTAGEM ENTRADA
319;20/05/2025;999999992461894;4;1;AJUSTE CONTAGEM ENTRADA
299;20/05/2025;999999992470223;0;1;AJUSTE CONTAGEM ENTRADA
299;20/05/2025;999999992470240;0;1;AJUSTE CONTAGEM ENTRADA
299;20/05/2025;999999992472381;0;1;AJUSTE CONTAGEM ENTRADA
068;20/05/2025;999999992485475;0;1;AJUSTE CONTAGEM ENTRADA
122;19/05/2025;999999992604570;1;1;AJUSTE CONTAGEM SAIDA
411;20/05/2025;999999992489409;1;1;AJUSTE CONTAGEM ENTRADA
108;05/06/2025;999999992604570;1;1;AJUSTE CONTAGEM SAIDA
106;20/05/2025;999999992489985;0;1;AJUSTE CONTAGEM ENTRADA
299;20/05/2025;999999992501626;0;1;AJUSTE CONTAGEM ENTRADA
067;20/05/2025;999999992501910;0;1;AJUSTE CONTAGEM ENTRADA
299;20/05/2025;999999992502298;0;1;AJUSTE CONTAGEM ENTRADA
299;20/05/2025;999999992502299;0;1;AJUSTE CONTAGEM ENTRADA
600;20/05/2025;999999992604630;-1;1;ENTRADA NO ESTOQUE
072;12/06/2025;999999992670187;0;1;ENTRADA NO ESTOQUE
072;12/06/2025;999999992670188;0;1;ENTRADA NO ESTOQUE
072;12/06/2025;999999992670189;0;1;ENTRADA NO ESTOQUE
072;12/06/2025;999999992670190;0;1;ENTRADA NO ESTOQUE
072;12/06/2025;999999992670191;0;1;ENTRADA NO ESTOQUE
072;12/06/2025;999999992670192;0;1;ENTRADA NO ESTOQUE
072;12/06/2025;999999992670193;0;2;ENTRADA NO ESTOQUE
072;12/06/2025;999999992670194;0;2;ENTRADA NO ESTOQUE
072;12/06/2025;999999992670195;0;2;ENTRADA NO ESTOQUE
339;13/06/2025;999999992670276;3;1;ENTRADA NO ESTOQUE
299;20/05/2025;999999992502332;0;1;AJUSTE CONTAGEM ENTRADA
299;20/05/2025;999999992502638;0;1;AJUSTE CONTAGEM ENTRADA
299;20/05/2025;999999992502850;0;1;AJUSTE CONTAGEM ENTRADA
302;23/04/2025;999999992626434;2;1;AJUSTE CONTAGEM SAIDA
302;23/04/2025;999999992626434;2;1;AJUSTE CONTAGEM SAIDA
302;25/04/2025;999999992626434;1;1;ENTRADA NO ESTOQUE
302;23/04/2025;999999992626435;1;1;AJUSTE CONTAGEM SAIDA
302;23/04/2025;999999992626435;1;1;AJUSTE CONTAGEM SAIDA
436;20/05/2025;999999992513719;-1;1;AJUSTE CONTAGEM ENTRADA
006;20/05/2025;999999992525505;1;1;AJUSTE CONTAGEM ENTRADA
424;12/03/2025;999999992626537;1;1;AJUSTE CONTAGEM SAIDA
363;20/05/2025;999999992529759;0;1;AJUSTE CONTAGEM ENTRADA
006;19/02/2025;999999992626538;-1;1;ENTRADA NO ESTOQUE
006;17/06/2025;999999992626555;0;1;ENTRADA NO ESTOQUE
062;20/05/2025;999999992534647;0;1;AJUSTE CONTAGEM ENTRADA
009;30/04/2025;999999992626563;2;1;ENTRADA NO ESTOQUE
006;07/01/2025;999999992626578;1;1;AJUSTE CONTAGEM SAIDA
067;03/02/2025;999999992626579;1;1;AJUSTE CONTAGEM SAIDA
016;28/01/2025;999999992626581;-1;1;ENTRADA NO ESTOQUE
006;26/03/2025;999999992626598;1;1;AJUSTE CONTAGEM SAIDA
042;20/05/2025;999999992536330;-1;1;AJUSTE CONTAGEM ENTRADA
318;10/01/2025;999999992626620;1;1;AJUSTE CONTAGEM SAIDA
436;20/05/2025;999999992537353;-1;1;AJUSTE CONTAGEM ENTRADA
382;15/05/2025;999999992626630;1;1;AJUSTE CONTAGEM SAIDA
058;20/05/2025;999999992539673;8;1;AJUSTE CONTAGEM ENTRADA
436;20/05/2025;999999992546066;-1;1;AJUSTE CONTAGEM ENTRADA
006;19/06/2025;999999992626638;-1;1;ENTRADA NO ESTOQUE
008;22/05/2025;999999992626638;1;1;AJUSTE CONTAGEM SAIDA
404;20/05/2025;999999992548925;0;1;AJUSTE CONTAGEM ENTRADA
006;19/06/2025;999999992626643;1;1;ENTRADA NO ESTOQUE
008;20/05/2025;999999992551992;-1;1;AJUSTE CONTAGEM ENTRADA
008;26/03/2025;999999992626643;2;1;AJUSTE CONTAGEM SAIDA
106;25/03/2025;999999992626643;1;1;AJUSTE CONTAGEM SAIDA
427;16/01/2025;999999992626644;0;1;ENTRADA NO ESTOQUE
106;20/05/2025;999999992553887;1;1;AJUSTE CONTAGEM ENTRADA
436;29/04/2025;999999992626646;6;1;AJUSTE CONTAGEM SAIDA
118;20/05/2025;999999992561633;0;1;AJUSTE CONTAGEM ENTRADA
367;14/05/2025;999999992626659;4;1;AJUSTE CONTAGEM SAIDA
299;20/05/2025;999999992565135;0;1;AJUSTE CONTAGEM ENTRADA
343;08/01/2025;999999992626660;18;1;AJUSTE CONTAGEM SAIDA
031;24/01/2025;999999992626671;0;1;ENTRADA NO ESTOQUE
034;13/03/2025;999999992626681;0;1;ENTRADA NO ESTOQUE
436;07/01/2025;999999992626684;4;1;AJUSTE CONTAGEM SAIDA
436;20/05/2025;999999992567572;-1;1;AJUSTE CONTAGEM ENTRADA
432;16/01/2025;999999992626686;4;1;AJUSTE CONTAGEM SAIDA
058;20/05/2025;999999992569202;2;1;AJUSTE CONTAGEM ENTRADA
113;20/05/2025;999999992569331;0;1;AJUSTE CONTAGEM ENTRADA
423;19/05/2025;999999992626687;5;1;SA?DA DO ESTOQUE
343;17/03/2025;999999992626687;6;1;AJUSTE CONTAGEM SAIDA
447;20/05/2025;999999992570867;0;1;AJUSTE CONTAGEM ENTRADA
343;08/01/2025;999999992626687;8;1;AJUSTE CONTAGEM SAIDA
436;23/05/2025;999999992626688;5;1;AJUSTE CONTAGEM SAIDA
414;21/05/2025;999999992626689;0;1;ENTRADA NO ESTOQUE
090;19/02/2025;999999992626701;-1;1;ENTRADA NO ESTOQUE
090;11/06/2025;999999992626702;0;1;ENTRADA NO ESTOQUE
090;19/02/2025;999999992626702;-1;1;ENTRADA NO ESTOQUE
090;19/02/2025;999999992626703;-3;3;ENTRADA NO ESTOQUE
090;11/06/2025;999999992626704;1;1;ENTRADA NO ESTOQUE
090;11/06/2025;999999992626704;0;1;ENTRADA NO ESTOQUE
090;11/06/2025;999999992626705;0;1;ENTRADA NO ESTOQUE
090;11/06/2025;999999992626706;0;1;ENTRADA NO ESTOQUE
023;20/05/2025;999999992572543;3;1;AJUSTE CONTAGEM ENTRADA
020;20/05/2025;999999992578208;1;1;AJUSTE CONTAGEM ENTRADA
122;20/05/2025;999999992578210;-1;1;AJUSTE CONTAGEM ENTRADA
339;12/06/2025;999999992669216;0;2;ENTRADA NO ESTOQUE
023;20/05/2025;999999992579096;-1;1;AJUSTE CONTAGEM ENTRADA
343;05/06/2025;999999992669217;10;2;AJUSTE CONTAGEM SAIDA
301;14/06/2025;999999992669218;1;1;AJUSTE CONTAGEM SAIDA
058;20/05/2025;999999992590590;0;1;AJUSTE CONTAGEM ENTRADA
339;12/06/2025;999999992669218;0;1;ENTRADA NO ESTOQUE
339;12/06/2025;999999992669219;4;2;SA?DA DO ESTOQUE
343;05/06/2025;999999992669219;7;1;AJUSTE CONTAGEM SAIDA
301;14/06/2025;999999992669220;7;1;AJUSTE CONTAGEM SAIDA
032;20/05/2025;999999992657596;0;1;AJUSTE CONTAGEM ENTRADA
117;20/05/2025;999999992624748;0;1;AJUSTE CONTAGEM ENTRADA
339;12/06/2025;999999992669221;2;1;SA?DA DO ESTOQUE
343;05/06/2025;999999992669221;4;1;AJUSTE CONTAGEM SAIDA
343;23/06/2025;999999992669244;1;1;AJUSTE CONTAGEM SAIDA
058;20/05/2025;999999992651281;-1;1;AJUSTE CONTAGEM ENTRADA
036;19/05/2025;999999992669274;0;1;ENTRADA NO ESTOQUE
221;11/06/2025;999999992624914;1;1;AJUSTE CONTAGEM SAIDA
128;20/05/2025;999999992668049;0;1;AJUSTE CONTAGEM ENTRADA
214;09/01/2025;999999992624926;2;1;AJUSTE CONTAGEM SAIDA
004;20/05/2025;999999992668049;0;1;AJUSTE CONTAGEM ENTRADA
215;18/02/2025;999999992624936;3;2;AJUSTE CONTAGEM SAIDA
218;06/02/2025;999999992624936;2;1;ENTRADA NO ESTOQUE
215;18/02/2025;999999992624938;2;1;AJUSTE CONTAGEM SAIDA
215;18/02/2025;999999992624939;2;1;AJUSTE CONTAGEM SAIDA
020;20/05/2025;999999992668049;0;1;AJUSTE CONTAGEM ENTRADA
020;12/04/2025;999999992624950;1;1;AJUSTE CONTAGEM SAIDA
228;13/03/2025;999999992624953;2;1;AJUSTE CONTAGEM SAIDA
221;20/05/2025;999999992645183;1;1;AJUSTE CONTAGEM ENTRADA
122;12/04/2025;999999992624954;1;1;AJUSTE CONTAGEM SAIDA
004;20/05/2025;999999992656920;2;1;AJUSTE CONTAGEM ENTRADA
113;27/02/2025;999999992624954;2;1;AJUSTE CONTAGEM SAIDA
209;13/02/2025;999999992624954;5;1;ENTRADA NO ESTOQUE
005;20/05/2025;999999992640574;1;1;AJUSTE CONTAGEM ENTRADA
419;27/01/2025;999999992624959;0;1;ENTRADA NO ESTOQUE
067;20/05/2025;999999992640697;3;1;AJUSTE CONTAGEM ENTRADA
002;07/01/2025;999999992624959;2;1;AJUSTE CONTAGEM SAIDA
067;10/01/2025;999999992624960;2;1;AJUSTE CONTAGEM SAIDA
028;20/05/2025;999999992641080;-1;1;AJUSTE CONTAGEM ENTRADA
004;20/05/2025;999999992624420;2;1;AJUSTE CONTAGEM ENTRADA
058;20/05/2025;999999992647175;0;1;AJUSTE CONTAGEM ENTRADA
422;17/01/2025;999999992624961;1;1;AJUSTE CONTAGEM SAIDA
008;20/05/2025;999999992647215;4;1;AJUSTE CONTAGEM ENTRADA
382;20/05/2025;999999992647271;0;1;AJUSTE CONTAGEM ENTRADA
440;02/03/2025;999999992624962;1;1;AJUSTE CONTAGEM SAIDA
428;21/04/2025;999999992624962;2;1;ENTRADA NO ESTOQUE
067;10/01/2025;999999992624962;3;1;AJUSTE CONTAGEM SAIDA
067;03/02/2025;999999992624962;2;2;AJUSTE CONTAGEM SAIDA
211;20/05/2025;999999992623038;6;1;AJUSTE CONTAGEM ENTRADA
436;20/05/2025;999999992663482;-1;1;AJUSTE CONTAGEM ENTRADA
026;20/01/2025;999999992624962;1;1;AJUSTE CONTAGEM SAIDA
436;20/05/2025;999999992663482;-1;1;AJUSTE CONTAGEM ENTRADA
404;20/05/2025;999999992663483;-1;1;AJUSTE CONTAGEM ENTRADA
436;20/05/2025;999999992663483;-1;1;AJUSTE CONTAGEM ENTRADA
436;20/05/2025;999999992663484;-1;1;AJUSTE CONTAGEM ENTRADA
111;11/02/2025;999999992624965;1;1;AJUSTE CONTAGEM SAIDA
436;20/05/2025;999999992663485;-2;1;AJUSTE CONTAGEM ENTRADA
002;07/01/2025;999999992624968;1;1;AJUSTE CONTAGEM SAIDA
436;20/05/2025;999999992663485;-1;1;AJUSTE CONTAGEM ENTRADA
002;07/01/2025;999999992624969;2;2;AJUSTE CONTAGEM SAIDA
008;29/01/2025;999999992624970;2;1;SA?DA DO ESTOQUE
002;07/01/2025;999999992624970;2;2;AJUSTE CONTAGEM SAIDA
008;06/02/2025;999999992624970;1;1;ENTRADA NO ESTOQUE
411;20/05/2025;999999992663493;-1;1;AJUSTE CONTAGEM ENTRADA
436;20/05/2025;999999992663494;-1;1;AJUSTE CONTAGEM ENTRADA
411;20/05/2025;999999992663494;-1;1;AJUSTE CONTAGEM ENTRADA
002;07/01/2025;999999992624971;6;3;AJUSTE CONTAGEM SAIDA
064;13/01/2025;999999992624972;1;1;AJUSTE CONTAGEM SAIDA
002;07/01/2025;999999992624972;2;2;AJUSTE CONTAGEM SAIDA
026;19/01/2025;999999992624973;1;1;AJUSTE CONTAGEM SAIDA
436;20/05/2025;999999992663495;-3;3;AJUSTE CONTAGEM ENTRADA
002;07/01/2025;999999992624973;1;1;AJUSTE CONTAGEM SAIDA
109;16/06/2025;999999992624974;0;1;ENTRADA NO ESTOQUE
009;13/06/2025;999999992624974;0;1;ENTRADA NO ESTOQUE
109;07/03/2025;999999992624974;0;1;ENTRADA NO ESTOQUE
002;07/01/2025;999999992624974;2;1;AJUSTE CONTAGEM SAIDA
436;20/05/2025;999999992663497;-1;1;AJUSTE CONTAGEM ENTRADA
026;21/01/2025;999999992624974;3;1;AJUSTE CONTAGEM SAIDA
053;24/01/2025;999999992624975;1;1;AJUSTE CONTAGEM SAIDA
301;20/05/2025;999999992663523;-1;1;AJUSTE CONTAGEM ENTRADA
039;09/01/2025;999999992624983;1;1;AJUSTE CONTAGEM SAIDA
067;20/05/2025;999999992660637;1;1;AJUSTE CONTAGEM ENTRADA
004;16/01/2025;999999992624986;1;1;AJUSTE CONTAGEM SAIDA
020;20/05/2025;999999992593510;0;1;AJUSTE CONTAGEM ENTRADA
026;13/02/2025;999999992624989;1;1;AJUSTE CONTAGEM SAIDA
221;20/05/2025;999999992596859;1;1;AJUSTE CONTAGEM ENTRADA
211;20/05/2025;999999992664975;0;1;AJUSTE CONTAGEM ENTRADA
297;04/02/2025;999999992624990;1;1;AJUSTE CONTAGEM SAIDA
297;04/02/2025;999999992624991;1;1;AJUSTE CONTAGEM SAIDA
297;04/02/2025;999999992624991;1;1;AJUSTE CONTAGEM SAIDA
004;20/05/2025;999999992660121;0;1;AJUSTE CONTAGEM ENTRADA
301;20/05/2025;999999992660130;-1;1;AJUSTE CONTAGEM ENTRADA
120;20/05/2025;999999992660140;1;1;AJUSTE CONTAGEM ENTRADA
432;24/01/2025;999999992624993;1;1;AJUSTE CONTAGEM SAIDA
127;20/05/2025;999999992603437;0;1;AJUSTE CONTAGEM ENTRADA
301;03/01/2025;999999992624994;1;1;AJUSTE CONTAGEM SAIDA
404;04/02/2025;999999992624997;1;1;AJUSTE CONTAGEM SAIDA
225;20/05/2025;999999992664641;1;1;AJUSTE CONTAGEM ENTRADA
074;19/04/2025;999999992624999;1;1;AJUSTE CONTAGEM SAIDA
306;08/04/2025;999999992625000;2;1;AJUSTE CONTAGEM SAIDA
426;21/02/2025;999999992625000;0;1;ENTRADA NO ESTOQUE
041;20/05/2025;999999992660238;2;1;AJUSTE CONTAGEM ENTRADA
020;20/05/2025;999999992632841;2;1;AJUSTE CONTAGEM ENTRADA
130;20/05/2025;999999992616612;0;1;AJUSTE CONTAGEM ENTRADA
362;23/04/2025;999999992625006;1;1;AJUSTE CONTAGEM SAIDA
441;20/05/2025;999999992628876;0;1;AJUSTE CONTAGEM ENTRADA
208;24/03/2025;999999992625007;1;1;AJUSTE CONTAGEM SAIDA
047;20/05/2025;999999992617291;2;1;AJUSTE CONTAGEM ENTRADA
020;20/05/2025;999999992648802;0;1;AJUSTE CONTAGEM ENTRADA
045;20/05/2025;999999992644067;2;1;AJUSTE CONTAGEM ENTRADA
001;22/01/2025;999999992625012;1;1;AJUSTE CONTAGEM SAIDA
301;20/01/2025;999999992625013;1;1;AJUSTE CONTAGEM SAIDA
353;11/03/2025;999999992625014;1;1;AJUSTE CONTAGEM SAIDA
323;16/02/2025;999999992625014;1;1;AJUSTE CONTAGEM SAIDA
306;08/04/2025;999999992625015;1;1;AJUSTE CONTAGEM SAIDA
382;20/05/2025;999999992644075;-1;1;AJUSTE CONTAGEM ENTRADA
301;20/05/2025;999999992666600;-3;3;AJUSTE CONTAGEM ENTRADA
301;20/05/2025;999999992666603;-3;1;AJUSTE CONTAGEM ENTRADA
319;12/02/2025;999999992625017;1;1;AJUSTE CONTAGEM SAIDA
323;03/05/2025;999999992625018;1;1;AJUSTE CONTAGEM SAIDA
301;20/05/2025;999999992666603;-2;2;AJUSTE CONTAGEM ENTRADA
045;16/01/2025;999999992625018;1;1;AJUSTE CONTAGEM SAIDA
006;20/02/2025;999999992625019;0;1;ENTRADA NO ESTOQUE
006;20/05/2025;999999992631853;0;1;AJUSTE CONTAGEM ENTRADA
031;20/05/2025;999999992638092;1;1;AJUSTE CONTAGEM ENTRADA
209;03/02/2025;999999992625020;1;1;AJUSTE CONTAGEM SAIDA
032;20/05/2025;999999992638093;3;1;AJUSTE CONTAGEM ENTRADA
026;20/01/2025;999999992625023;1;1;AJUSTE CONTAGEM SAIDA
301;20/05/2025;999999992667690;-1;1;AJUSTE CONTAGEM ENTRADA
111;11/02/2025;999999992625024;1;1;AJUSTE CONTAGEM SAIDA
026;20/05/2025;999999992655980;0;1;AJUSTE CONTAGEM ENTRADA
212;05/03/2025;999999992625025;2;1;AJUSTE CONTAGEM SAIDA
445;14/03/2025;999999992625025;1;1;AJUSTE CONTAGEM SAIDA
214;24/03/2025;999999992625025;0;1;ENTRADA NO ESTOQUE
058;20/05/2025;999999992643139;3;1;AJUSTE CONTAGEM ENTRADA
026;20/05/2025;999999992651926;1;1;AJUSTE CONTAGEM ENTRADA
020;20/05/2025;999999992651562;0;1;AJUSTE CONTAGEM ENTRADA
125;24/04/2025;999999992625027;0;1;ENTRADA NO ESTOQUE
004;16/01/2025;999999992625028;2;1;AJUSTE CONTAGEM SAIDA
323;12/03/2025;999999992625029;2;1;AJUSTE CONTAGEM SAIDA
347;29/04/2025;999999992625029;1;1;AJUSTE CONTAGEM SAIDA
317;07/01/2025;999999992625029;1;1;AJUSTE CONTAGEM SAIDA
209;20/05/2025;999999992663643;0;2;AJUSTE CONTAGEM ENTRADA
404;20/05/2025;999999992604568;-1;1;AJUSTE CONTAGEM ENTRADA
058;20/05/2025;999999992639811;3;1;AJUSTE CONTAGEM ENTRADA
032;20/05/2025;999999992646273;-1;1;AJUSTE CONTAGEM ENTRADA
414;15/03/2025;999999992625031;1;1;AJUSTE CONTAGEM SAIDA
020;20/05/2025;999999992613571;1;1;AJUSTE CONTAGEM ENTRADA
359;18/04/2025;999999992625032;1;1;AJUSTE CONTAGEM SAIDA
122;20/05/2025;999999992613572;0;1;AJUSTE CONTAGEM ENTRADA
421;15/04/2025;999999992625033;4;1;AJUSTE CONTAGEM SAIDA
004;20/05/2025;999999992642375;1;1;AJUSTE CONTAGEM ENTRADA
001;25/01/2025;999999992625034;1;1;AJUSTE CONTAGEM SAIDA
404;04/02/2025;999999992625034;1;1;AJUSTE CONTAGEM SAIDA
004;20/05/2025;999999992642375;1;1;AJUSTE CONTAGEM ENTRADA
039;05/02/2025;999999992625035;-1;1;ENTRADA NO ESTOQUE
003;17/01/2025;999999992625038;3;1;AJUSTE CONTAGEM SAIDA
004;20/05/2025;999999992642376;0;2;AJUSTE CONTAGEM ENTRADA
004;20/05/2025;999999992642376;0;2;AJUSTE CONTAGEM ENTRADA
109;07/03/2025;999999992625042;2;1;ENTRADA NO ESTOQUE
109;24/01/2025;999999992625042;3;1;AJUSTE CONTAGEM SAIDA
120;26/02/2025;999999992625043;8;1;AJUSTE CONTAGEM SAIDA
302;03/03/2025;999999992625043;0;1;ENTRADA NO ESTOQUE
009;20/01/2025;999999992625046;2;1;AJUSTE CONTAGEM SAIDA
128;15/01/2025;999999992625047;3;1;AJUSTE CONTAGEM SAIDA
004;20/05/2025;999999992642377;1;3;AJUSTE CONTAGEM ENTRADA
004;20/05/2025;999999992642377;1;3;AJUSTE CONTAGEM ENTRADA
004;20/05/2025;999999992642378;1;3;AJUSTE CONTAGEM ENTRADA
004;20/05/2025;999999992642379;1;2;AJUSTE CONTAGEM ENTRADA
006;10/01/2025;999999992625084;1;1;AJUSTE CONTAGEM SAIDA
004;20/05/2025;999999992642380;2;1;AJUSTE CONTAGEM ENTRADA
004;20/05/2025;999999992642382;0;1;AJUSTE CONTAGEM ENTRADA
346;11/01/2025;999999992625111;3;1;AJUSTE CONTAGEM SAIDA
346;11/01/2025;999999992625111;3;1;AJUSTE CONTAGEM SAIDA
004;20/05/2025;999999992642383;-1;2;AJUSTE CONTAGEM ENTRADA
008;27/01/2025;999999992625112;2;1;AJUSTE CONTAGEM SAIDA
346;11/01/2025;999999992625112;4;2;AJUSTE CONTAGEM SAIDA
346;11/01/2025;999999992625113;2;1;AJUSTE CONTAGEM SAIDA
